hours,group_01,group_02,group_03,group_04,group_05,group_06,group_07,group_08,group_09,group_10,group_11,group_12
5510,0.151971,0.18686,0.154421,0.152953,0.162986,0.162501,0.156527,0.157896,0.16355999999999998,0.168522,0.157918,0.18036300000000002
5520,0.170101,0.181909,0.153101,0.15638,0.151836,0.16023099999999998,0.15270799999999998,0.166484,0.164628,0.194088,0.17618599999999998,0.173725
5530,0.166599,0.179242,0.144597,0.17390899999999998,0.167365,0.15984,0.14952200000000002,0.148052,0.177825,0.191995,0.169879,0.174862
5540,0.177898,0.189493,0.155281,0.169559,0.152873,0.15991,0.14953699999999998,0.143741,0.167976,0.196443,0.166325,0.17723599999999998
5550,0.14873499999999998,0.18679400000000002,0.148702,0.16331700000000002,0.147568,0.13678800000000002,0.140461,0.17318599999999998,0.171796,0.184324,0.162662,0.203727
5560,0.181064,0.179284,0.160382,0.16885999999999998,0.17828,0.181749,0.14188399999999998,0.15168299999999998,0.166811,0.182033,0.17165999999999998,0.181808
5570,0.163354,0.190143,0.150832,0.153551,0.183923,0.155594,0.153042,0.153195,0.167321,0.194671,0.183809,0.186839
5580,0.17068699999999998,0.194332,0.15328599999999998,0.178981,0.164457,0.155897,0.149068,0.173122,0.168694,0.176298,0.169469,0.17828
5590,0.17288699999999999,0.20335599999999998,0.15852,0.179252,0.183803,0.148091,0.151998,0.16481300000000002,0.170299,0.175229,0.175772,0.170709
5600,0.167277,0.1814,0.156452,0.154396,0.18592999999999998,0.153924,0.14765799999999998,0.162377,0.181146,0.167357,0.162831,0.17303
5610,0.172265,0.177178,0.15638,0.183902,0.164888,0.15773,0.150096,0.168639,0.157563,0.18979000000000001,0.165142,0.17923
5620,0.165298,0.194992,0.14468499999999998,0.170655,0.18495899999999998,0.157379,0.157155,0.15678599999999998,0.152058,0.16881400000000002,0.177753,0.188868
5630,0.168292,0.176647,0.156684,0.176698,0.17463800000000002,0.15563,0.152355,0.161261,0.16328099999999998,0.158303,0.17565699999999998,0.185798
5640,0.17840799999999998,0.185883,0.14746800000000002,0.195453,0.193437,0.16413699999999998,0.155595,0.16153499999999998,0.171731,0.183545,0.169474,0.193487
5650,0.16611199999999998,0.180517,0.161192,0.161894,0.191518,0.165476,0.152586,0.16481099999999999,0.18091300000000002,0.177825,0.166002,0.16585899999999998
5660,0.167407,0.194246,0.151637,0.178547,0.194868,0.156005,0.15567999999999999,0.16681300000000002,0.147948,0.17463299999999998,0.16860999999999998,0.203194
5670,0.182988,0.20111199999999999,0.141132,0.17610599999999998,0.171689,0.160352,0.16669,0.161197,0.162395,0.18424300000000002,0.172185,0.193691
5680,0.191093,0.190581,0.15920499999999999,0.169214,0.192705,0.1633,0.151556,0.183226,0.175952,0.176575,0.15955999999999998,0.184831
5690,0.181159,0.202427,0.153604,0.17286400000000002,0.175274,0.161074,0.155532,0.158433,0.166745,0.189064,0.177929,0.205631
5700,0.178085,0.187263,0.156204,0.18124,0.18631199999999998,0.165917,0.15901700000000002,0.192553,0.166964,0.153635,0.166954,0.18443800000000002
5710,0.18751900000000002,0.187305,0.144956,0.19254100000000002,0.173099,0.163696,0.165529,0.185029,0.174137,0.195851,0.155926,0.177926
5720,0.177362,0.189249,0.149393,0.172103,0.193241,0.171783,0.167925,0.169309,0.182105,0.17440899999999998,0.176635,0.188716
5730,0.183549,0.187201,0.15152000000000002,0.185249,0.193279,0.143066,0.168919,0.163405,0.168262,0.180089,0.168036,0.188092
5740,0.19311099999999998,0.19691,0.14671099999999998,0.175215,0.181135,0.16863599999999998,0.164547,0.174154,0.161081,0.183103,0.172715,0.172294
5750,0.173948,0.194766,0.144463,0.17416700000000002,0.185324,0.149337,0.168106,0.173914,0.155862,0.180952,0.16938399999999998,0.166707
5760,0.192108,0.19629100000000002,0.159499,0.170023,0.18635,0.151705,0.176557,0.170629,0.16959200000000002,0.19316,0.17843900000000001,0.166168
5770,0.186063,0.197907,0.152515,0.18077100000000002,0.20723200000000003,0.177513,0.16053299999999998,0.187669,0.170854,0.201019,0.176488,0.169501
5780,0.187412,0.198493,0.165719,0.200099,0.180306,0.166935,0.15654200000000001,0.17314200000000002,0.17619200000000002,0.180783,0.16605599999999998,0.180281
5790,0.18246199999999999,0.207265,0.15855,0.21091999999999997,0.168073,0.158393,0.18040799999999999,0.193364,0.176065,0.17647000000000002,0.173557,0.18942799999999999
5800,0.180225,0.184846,0.156917,0.19555999999999998,0.184886,0.16353499999999999,0.15973299999999999,0.16819800000000001,0.165243,0.200188,0.174491,0.190553
5810,0.175835,0.19880699999999998,0.16009400000000001,0.188091,0.18796500000000002,0.173405,0.166217,0.18554600000000002,0.17562,0.179803,0.168489,0.167723
5820,0.16782,0.192359,0.154972,0.17438299999999998,0.174731,0.186391,0.187297,0.182782,0.187002,0.19126700000000002,0.16797,0.17691300000000001
5830,0.18191300000000002,0.19534300000000002,0.154281,0.18391,0.204785,0.16405699999999998,0.17017100000000002,0.192691,0.16691199999999998,0.19761800000000002,0.165371,0.183382
5840,0.182224,0.18215599999999998,0.150159,0.182858,0.19375799999999999,0.175508,0.166755,0.19805899999999999,0.16560999999999998,0.152604,0.176798,0.18489
5850,0.174582,0.20938099999999998,0.166828,0.209215,0.200651,0.170271,0.161275,0.19731400000000002,0.184039,0.178097,0.162743,0.17916500000000002
5860,0.163143,0.183147,0.170307,0.196784,0.18248399999999998,0.16236199999999998,0.17152799999999999,0.16990999999999998,0.172317,0.18776700000000002,0.172629,0.18972999999999998
5870,0.17943,0.186791,0.168343,0.201827,0.19204100000000002,0.173343,0.17302,0.183227,0.167844,0.16985999999999998,0.15851500000000002,0.17291700000000002
5880,0.192609,0.195979,0.155998,0.192422,0.190584,0.184755,0.18125,0.173059,0.169101,0.186801,0.179127,0.19377
5890,0.176284,0.194261,0.156962,0.184571,0.20849600000000001,0.171045,0.185068,0.178655,0.186557,0.177674,0.155116,0.186248
5900,0.16633299999999998,0.217217,0.159019,0.19225599999999998,0.170068,0.16880599999999998,0.175361,0.181423,0.179575,0.18401800000000001,0.159271,0.182614
5910,0.16958199999999998,0.19654100000000002,0.160914,0.164994,0.185745,0.17263,0.184611,0.17472100000000002,0.173207,0.18196700000000002,0.164573,0.173397
5920,0.178783,0.210479,0.161876,0.20043699999999998,0.188494,0.164826,0.170559,0.184291,0.182147,0.193821,0.158052,0.18238
5930,0.173836,0.192519,0.177809,0.184373,0.180114,0.156108,0.161645,0.17896099999999998,0.194638,0.196543,0.160947,0.187538
5940,0.172493,0.197303,0.162484,0.204149,0.194747,0.184453,0.170037,0.182107,0.180973,0.186781,0.181477,0.16278199999999998
5950,0.177876,0.202138,0.176448,0.194416,0.182427,0.180885,0.184218,0.183604,0.185257,0.190551,0.174224,0.176401
5960,0.17103800000000002,0.207457,0.160217,0.208591,0.181765,0.173851,0.18193399999999998,0.183276,0.179243,0.194267,0.15287699999999999,0.17310599999999998
5970,0.191031,0.202354,0.16653199999999999,0.195139,0.192233,0.17894200000000002,0.181422,0.18951300000000001,0.180291,0.188007,0.16959100000000002,0.18629500000000002
5980,0.17852200000000001,0.202675,0.158752,0.19004300000000002,0.178342,0.189601,0.174689,0.184417,0.181248,0.201517,0.180857,0.177894
5990,0.17365899999999998,0.207175,0.171657,0.20483800000000002,0.192313,0.19989500000000002,0.176743,0.186967,0.178448,0.19276500000000002,0.180505,0.16285
6000,0.17063499999999998,0.218764,0.166177,0.21253899999999998,0.195321,0.184057,0.178253,0.167694,0.196699,0.193272,0.178501,0.193523
6010,0.16931400000000002,0.19073299999999999,0.17151,0.198094,0.187366,0.189423,0.166122,0.173481,0.177302,0.188053,0.169213,0.182089
6020,0.17158800000000002,0.199347,0.180092,0.193895,0.196471,0.19802999999999998,0.181001,0.185183,0.186289,0.203312,0.172443,0.197209
6030,0.177815,0.20598000000000002,0.162734,0.217045,0.191109,0.19684400000000002,0.17496099999999998,0.169975,0.189593,0.193433,0.156446,0.176543
6040,0.176445,0.2015,0.17984,0.207382,0.19056099999999998,0.183139,0.187272,0.188722,0.183727,0.19493,0.164796,0.171209
6050,0.175018,0.20138599999999998,0.18850799999999998,0.194325,0.183127,0.17996199999999998,0.178555,0.178015,0.191281,0.19495099999999999,0.170439,0.186619
6060,0.17993,0.20865799999999998,0.189026,0.18426700000000001,0.192245,0.188372,0.18143199999999998,0.181605,0.18323699999999998,0.181912,0.171731,0.17127
6070,0.173306,0.19576,0.185347,0.224994,0.20843299999999998,0.185172,0.174696,0.184031,0.188378,0.192244,0.174691,0.16960899999999998
6080,0.180294,0.188727,0.182895,0.180452,0.20410599999999998,0.184703,0.17178800000000002,0.204239,0.204377,0.20490500000000003,0.171264,0.169744
6090,0.16616199999999998,0.214292,0.175451,0.20649,0.185375,0.196658,0.184306,0.186996,0.177559,0.198166,0.174272,0.16961600000000002
6100,0.180065,0.201798,0.187249,0.203536,0.16887,0.19284500000000002,0.16714500000000002,0.20268699999999998,0.191401,0.20533,0.189316,0.180043
6110,0.187325,0.198519,0.173546,0.217365,0.20547800000000002,0.178244,0.184635,0.188159,0.209589,0.220989,0.17093699999999998,0.19204000000000002
6120,0.180625,0.20701799999999998,0.18869,0.191604,0.186435,0.19789500000000002,0.179561,0.182374,0.20542800000000003,0.19328399999999998,0.169574,0.18553599999999998
6130,0.17977200000000002,0.210533,0.181162,0.202848,0.182877,0.200281,0.177647,0.18076,0.193692,0.215261,0.169282,0.17594500000000002
6140,0.17058299999999998,0.183692,0.18045,0.20846599999999998,0.175378,0.198069,0.182705,0.18816,0.192174,0.202456,0.184853,0.19025
6150,0.188857,0.202159,0.187059,0.195855,0.174738,0.205927,0.19817,0.195175,0.20727600000000002,0.20368599999999998,0.170431,0.208919
6160,0.175822,0.189699,0.19117,0.19744,0.19906500000000002,0.185844,0.182392,0.19406900000000002,0.192447,0.220027,0.175609,0.19381600000000002
6170,0.19941199999999998,0.197009,0.180917,0.194465,0.1902,0.19276600000000002,0.18532,0.180766,0.186211,0.216619,0.185091,0.20142100000000002
6180,0.169722,0.219494,0.173527,0.22326500000000002,0.21228400000000003,0.185093,0.182816,0.196388,0.197767,0.2197,0.182531,0.202847
6190,0.183942,0.203274,0.196278,0.212588,0.1926,0.188799,0.16679000000000002,0.173649,0.195353,0.198719,0.184161,0.19674
6200,0.179452,0.214437,0.19395,0.19713,0.198999,0.189799,0.165069,0.188935,0.194959,0.204894,0.171933,0.209313
6210,0.170994,0.188549,0.167716,0.200738,0.181522,0.204857,0.163801,0.19784100000000002,0.200206,0.201789,0.180428,0.207371
6220,0.182447,0.201749,0.21342600000000003,0.21799200000000002,0.197751,0.198683,0.175939,0.200743,0.20923000000000003,0.19535,0.185836,0.19437100000000002
6230,0.19258499999999998,0.209706,0.202963,0.208869,0.19403099999999998,0.22216999999999998,0.177884,0.197634,0.184813,0.20656599999999997,0.182809,0.190558
6240,0.167824,0.214743,0.192879,0.213799,0.20355499999999999,0.183436,0.178365,0.214432,0.198988,0.205826,0.18396099999999999,0.19939
6250,0.186365,0.199398,0.187999,0.20689899999999997,0.199476,0.20573899999999998,0.179474,0.193116,0.210398,0.199843,0.18121400000000001,0.191388
6260,0.184557,0.203673,0.182982,0.205213,0.20500700000000002,0.203677,0.163606,0.202231,0.19101500000000002,0.191663,0.178258,0.19800399999999999
6270,0.186445,0.20363499999999998,0.185634,0.207918,0.204144,0.211682,0.16563699999999998,0.206275,0.20819899999999997,0.223625,0.18724000000000002,0.204424
6280,0.195644,0.200713,0.19353399999999998,0.216004,0.196875,0.19774,0.178398,0.217831,0.196399,0.22572899999999999,0.17151,0.192303
6290,0.18878599999999998,0.20603400000000002,0.177005,0.215825,0.22335,0.19193,0.174188,0.207377,0.19631600000000002,0.219192,0.185364,0.200453
6300,0.182613,0.202737,0.18396300000000002,0.211407,0.194905,0.182922,0.188608,0.197271,0.20984699999999998,0.201472,0.16488,0.199716
6310,0.180455,0.20114400000000002,0.19039,0.199453,0.191196,0.196601,0.195139,0.21439899999999998,0.185359,0.23074099999999997,0.175151,0.17413599999999999
6320,0.19004100000000002,0.203763,0.187023,0.22438699999999998,0.20161300000000001,0.189863,0.19728900000000002,0.22336799999999998,0.226987,0.197925,0.185967,0.205209
6330,0.196351,0.220492,0.186779,0.23103200000000002,0.20907399999999998,0.189545,0.19004200000000002,0.188367,0.187023,0.222016,0.178059,0.21634899999999999
6340,0.185856,0.21555500000000002,0.194853,0.18853499999999998,0.18731,0.20235799999999998,0.18854400000000002,0.20413499999999998,0.205605,0.211073,0.17735,0.213412
6350,0.18536,0.198534,0.184469,0.205981,0.191865,0.19068,0.184194,0.226125,0.199458,0.236163,0.174995,0.18666300000000002
6360,0.205292,0.191854,0.19564700000000002,0.193908,0.170466,0.213101,0.18366300000000002,0.203833,0.195697,0.21803499999999998,0.18528699999999998,0.207011
6370,0.177793,0.220079,0.195704,0.228836,0.199651,0.191316,0.189575,0.21007800000000001,0.203924,0.20868299999999998,0.18226900000000001,0.193839
6380,0.20606799999999997,0.195941,0.187832,0.235979,0.18625899999999998,0.215781,0.176896,0.20518699999999998,0.21022600000000002,0.20179,0.18293299999999998,0.21464499999999997
6390,0.187109,0.212225,0.19104100000000002,0.192475,0.195008,0.198675,0.192987,0.203225,0.200909,0.212794,0.176834,0.191227
6400,0.19000699999999998,0.22022399999999998,0.181873,0.212094,0.196955,0.20361300000000002,0.203574,0.204045,0.20572600000000002,0.204485,0.18579,0.197138
6410,0.183364,0.20999299999999999,0.179465,0.227739,0.207473,0.21393600000000002,0.19915,0.231006,0.199206,0.22989,0.191262,0.21466100000000002
6420,0.18901700000000002,0.20610100000000003,0.182891,0.21508200000000002,0.205017,0.187095,0.179292,0.2104,0.19856500000000002,0.206348,0.191668,0.21865199999999999
6430,0.179975,0.218669,0.207538,0.239139,0.207326,0.194889,0.194047,0.204697,0.209497,0.22771799999999998,0.17139000000000001,0.222858
6440,0.198232,0.22341399999999997,0.198121,0.215419,0.199397,0.191722,0.193003,0.222579,0.20484000000000002,0.224127,0.192724,0.19604000000000002
6450,0.197999,0.22164899999999998,0.180086,0.242152,0.19914400000000002,0.197553,0.185865,0.224079,0.203697,0.224417,0.184738,0.216712
6460,0.18977,0.196579,0.181005,0.214862,0.203741,0.21020500000000003,0.179403,0.225912,0.20000199999999999,0.22324000000000002,0.178214,0.216214
6470,0.202037,0.211524,0.202205,0.22308699999999998,0.21841799999999997,0.19966199999999998,0.183568,0.185222,0.224446,0.219268,0.186372,0.196742
6480,0.198581,0.215531,0.192754,0.241098,0.20134100000000002,0.21757100000000001,0.19834200000000002,0.206564,0.198397,0.21976199999999999,0.18831099999999998,0.205054
6490,0.188668,0.21309,0.197784,0.212265,0.207017,0.192935,0.210085,0.222937,0.20393599999999998,0.197579,0.19001300000000002,0.202048
6500,0.188394,0.21238400000000002,0.183151,0.226298,0.214812,0.213554,0.210115,0.211321,0.218736,0.23398400000000003,0.183533,0.200549
6510,0.195908,0.20565999999999998,0.186586,0.23051100000000002,0.20537399999999997,0.211657,0.189453,0.214745,0.21784299999999998,0.23049299999999998,0.179526,0.19430799999999998
6520,0.194211,0.233698,0.192679,0.23122399999999999,0.22128699999999998,0.191635,0.202069,0.212137,0.20835599999999999,0.24383200000000002,0.18245699999999998,0.202685
6530,0.19347899999999998,0.220048,0.187052,0.23304899999999998,0.1931,0.197928,0.20094,0.226014,0.21091500000000002,0.231631,0.167827,0.189742
6540,0.21008600000000002,0.225802,0.19459400000000002,0.22636399999999998,0.19937,0.213083,0.195365,0.2298,0.21634,0.222921,0.177819,0.205148
6550,0.184203,0.21960100000000002,0.1954,0.247234,0.210337,0.208846,0.210269,0.22353800000000001,0.211925,0.22753,0.191608,0.198267
6560,0.199606,0.227557,0.199665,0.23474099999999998,0.21135199999999998,0.206103,0.21110900000000002,0.23247800000000002,0.223394,0.22325100000000003,0.167322,0.195907
6570,0.187371,0.21120500000000003,0.192978,0.23634899999999998,0.193461,0.214219,0.18858,0.209997,0.239213,0.21729400000000001,0.17609,0.20954899999999999
6580,0.188876,0.224136,0.20293699999999998,0.250318,0.210352,0.213206,0.2033,0.23976,0.201355,0.22675,0.187118,0.197297
6590,0.177887,0.222923,0.189941,0.23995999999999998,0.19888699999999998,0.20558400000000002,0.196202,0.226938,0.21840700000000002,0.235814,0.202808,0.204555
6600,0.19687000000000002,0.21833400000000003,0.192495,0.250577,0.190525,0.215175,0.21242199999999997,0.205364,0.21489699999999998,0.20607399999999998,0.18649200000000002,0.19176500000000002
6610,0.193164,0.243734,0.202427,0.241259,0.209706,0.20695999999999998,0.198631,0.199384,0.226771,0.20795999999999998,0.18675999999999998,0.205821
6620,0.179898,0.24489499999999997,0.186109,0.25585,0.20965999999999999,0.21867399999999998,0.21931900000000001,0.217029,0.200351,0.21889299999999998,0.17869300000000002,0.21094200000000002
6630,0.196526,0.22519,0.199864,0.23929899999999998,0.196643,0.214488,0.19882,0.22513699999999998,0.22021,0.234641,0.179107,0.21778699999999998
6640,0.18926800000000002,0.20415899999999998,0.213955,0.262294,0.222034,0.22075999999999998,0.19483699999999998,0.216125,0.244127,0.230654,0.184695,0.214684
6650,0.180925,0.22644099999999998,0.200068,0.260658,0.20289400000000002,0.232239,0.193509,0.23008,0.231697,0.207292,0.20273,0.236306
6660,0.18462,0.20780700000000002,0.199691,0.263665,0.228979,0.240718,0.184145,0.23905300000000002,0.226363,0.22136399999999998,0.196894,0.198169
6670,0.173818,0.21222600000000003,0.212405,0.24312399999999998,0.21095100000000003,0.21493800000000002,0.19760999999999998,0.243342,0.219086,0.211693,0.164098,0.183847
6680,0.185159,0.22135700000000003,0.191228,0.232302,0.22218000000000002,0.221919,0.21410900000000002,0.229462,0.231373,0.242075,0.177593,0.194787
6690,0.192633,0.221296,0.196294,0.267273,0.192135,0.22473800000000002,0.19364,0.225833,0.215871,0.225149,0.190815,0.19306199999999998
6700,0.177654,0.226656,0.196101,0.239378,0.211654,0.226179,0.201041,0.234158,0.222908,0.213069,0.18926300000000001,0.181471
6710,0.19053,0.212971,0.206808,0.25790599999999997,0.217277,0.20855300000000002,0.19458,0.223631,0.24078200000000002,0.220771,0.18986,0.201628
6720,0.21916100000000002,0.227685,0.20544,0.245601,0.218232,0.23586300000000002,0.20595500000000003,0.22340300000000002,0.228917,0.246394,0.179009,0.21223699999999998
6730,0.195656,0.244137,0.20515300000000003,0.24759499999999998,0.214542,0.213206,0.19555899999999998,0.232954,0.238227,0.24186799999999997,0.171178,0.223856
6740,0.18947,0.22614800000000002,0.197233,0.23259899999999997,0.199107,0.219464,0.198953,0.212747,0.22432800000000003,0.248653,0.210754,0.212734
6750,0.187835,0.233715,0.224503,0.243781,0.189122,0.2211,0.18908599999999998,0.21528000000000003,0.233415,0.25011500000000003,0.190684,0.22832800000000003
6760,0.21315100000000003,0.23898899999999998,0.21787399999999998,0.25072,0.198735,0.23681100000000002,0.21763600000000002,0.22175300000000003,0.245049,0.22624699999999998,0.185066,0.214959
6770,0.187187,0.21826399999999999,0.203334,0.226411,0.190394,0.227617,0.21184099999999997,0.21615900000000002,0.216819,0.25587,0.18233,0.21846
6780,0.19222,0.22872399999999998,0.20923200000000003,0.24047600000000002,0.204516,0.23069499999999998,0.19553299999999998,0.241312,0.231679,0.249246,0.19411099999999998,0.19201700000000002
6790,0.18266500000000002,0.221667,0.217379,0.260502,0.18428699999999998,0.245206,0.184361,0.248687,0.244182,0.253229,0.19903099999999999,0.231296
6800,0.184779,0.232109,0.204057,0.25916500000000003,0.213398,0.251259,0.182373,0.221284,0.242617,0.253474,0.20570500000000003,0.217718
6810,0.192331,0.22572399999999998,0.214087,0.25484,0.194622,0.247142,0.195946,0.208877,0.24369000000000002,0.25245100000000004,0.200293,0.219491
6820,0.206581,0.21890300000000001,0.21865500000000002,0.27251,0.210457,0.24359099999999997,0.205583,0.22658499999999998,0.243769,0.24049600000000002,0.21035500000000001,0.238629
6830,0.215835,0.21664,0.20343,0.257861,0.222367,0.232686,0.201269,0.223892,0.232014,0.255871,0.187815,0.24433600000000003
6840,0.20236800000000002,0.24097600000000002,0.222703,0.269992,0.205394,0.23103800000000002,0.201087,0.231327,0.219388,0.24086300000000002,0.180524,0.231262
6850,0.205938,0.216709,0.218666,0.238806,0.21102800000000002,0.22085500000000002,0.183818,0.248744,0.264602,0.253737,0.20513,0.232618
6860,0.195211,0.23428800000000002,0.21568,0.262344,0.22350100000000003,0.22556199999999998,0.1917,0.249862,0.239855,0.25235599999999997,0.188451,0.230423
6870,0.202599,0.239015,0.223658,0.269848,0.23135100000000003,0.243934,0.20586300000000002,0.248088,0.227998,0.24955300000000002,0.18451199999999998,0.219229
6880,0.21274,0.222489,0.208956,0.232361,0.23729099999999997,0.23254499999999997,0.205134,0.240096,0.24997399999999997,0.262056,0.186863,0.241279
6890,0.215196,0.230794,0.213073,0.254238,0.22871,0.226225,0.20441600000000001,0.202389,0.23174,0.270289,0.20836100000000002,0.23641199999999998
6900,0.195802,0.231379,0.21297,0.252695,0.20651999999999998,0.239267,0.202595,0.245321,0.241308,0.277383,0.20612600000000003,0.228789
6910,0.200987,0.20414200000000002,0.201037,0.25596199999999997,0.202309,0.224133,0.213798,0.22863499999999998,0.230081,0.277919,0.197426,0.22440100000000002
6920,0.19934000000000002,0.230438,0.203752,0.274421,0.216486,0.21835100000000002,0.201184,0.23879899999999998,0.24572800000000003,0.253377,0.188502,0.246363
6930,0.214596,0.22932199999999997,0.205357,0.26319499999999996,0.20492399999999997,0.22384400000000002,0.197332,0.216723,0.25396199999999997,0.258733,0.184665,0.220446
6940,0.21162899999999998,0.240896,0.207423,0.248518,0.23571399999999998,0.223595,0.20723000000000003,0.21966999999999998,0.239823,0.25561799999999996,0.205314,0.246518
6950,0.215846,0.23041399999999998,0.21545799999999998,0.24648499999999998,0.211623,0.23771,0.179575,0.240654,0.244009,0.25659499999999996,0.191565,0.250739
6960,0.208929,0.227777,0.21454499999999999,0.272542,0.221611,0.23670700000000003,0.21671999999999997,0.24023699999999998,0.242135,0.25044,0.194134,0.23320700000000003
6970,0.21955700000000003,0.238602,0.218797,0.25383,0.219375,0.221259,0.20312,0.22334099999999998,0.234096,0.258997,0.20726,0.244319
6980,0.20812399999999998,0.24064499999999997,0.216144,0.268742,0.21960700000000002,0.231031,0.203829,0.24109699999999998,0.251633,0.248363,0.20601,0.227636
6990,0.21746999999999997,0.23605700000000002,0.216998,0.260802,0.235781,0.22261599999999998,0.19459,0.222514,0.258594,0.262288,0.203623,0.24992199999999998
7000,0.21065599999999998,0.25393000000000004,0.23237399999999997,0.24678200000000003,0.221286,0.242421,0.186136,0.24994,0.252986,0.260945,0.22273,0.24000100000000002
