time_hours,T_stable_K,t_cool_s,sigma_T_K,group_id
5120,83.43519485,328.050615,1.219700713,8
5130,83.4352155,328.1816815,1.221689937,8
5140,83.43523581,328.3131485,1.223679161,8
5150,83.4352558,328.4450173,1.225668385,8
5160,83.43527545,328.5772892,1.227657609,8
5170,83.43529479,328.7099655,1.229646833,8
5180,83.43531381,328.8430473,1.231636056,8
5190,83.43533252,328.976536,1.23362528,8
5200,83.43535093,329.1104329,1.235614504,8
5210,83.43536903,329.2447392,1.237603728,8
5220,83.43538684,329.3794562,1.239592952,8
5230,83.43540436,329.5145852,1.241582176,8
5240,83.4354216,329.6501274,1.2435714,8
5250,83.43543855,329.7860843,1.245560624,8
5260,83.43545523,329.922457,1.247549848,8
5270,83.43547163,330.059247,1.249539071,8
5280,83.43548777,330.1964554,1.251528295,8
5290,83.43550365,330.3340836,1.253517519,8
5300,83.43551926,330.4721329,1.255506743,8
5310,83.43553462,330.6106047,1.257495967,8
5320,83.43554974,330.7495003,1.259485191,8
5330,83.4355646,330.8888209,1.261474415,8
5340,83.43557922,331.0285679,1.263463639,8
5350,83.43559361,331.1687428,1.265452863,8
5360,83.43560776,331.3093467,1.267442086,8
5370,83.43562168,331.450381,1.26943131,8
5380,83.43563537,331.5918472,1.271420534,8
5390,83.43564884,331.7337465,1.273409758,8
5400,83.43566209,331.8760803,1.275398982,8
5410,83.43567512,332.01885,1.277388206,8
5420,83.43568794,332.1620569,1.27937743,8
5430,83.43570055,332.3057024,1.281366654,8
5440,83.43571296,332.4497879,1.283355877,8
5450,83.43572516,332.5943147,1.285345101,8
5460,83.43573717,332.7392843,1.287334325,8
5470,83.43574898,332.884698,1.289323549,8
5480,83.43576059,333.0305572,1.291312773,8
5490,83.43577202,333.1768633,1.293301997,8
5500,83.43578326,333.3236178,1.295291221,8
5510,83.43579432,333.470822,1.297280445,8
5520,83.4358052,333.6184773,1.299269669,8
5530,83.4358159,333.7665851,1.301258892,8
5540,83.43582642,333.9151469,1.303248116,8
5550,83.43583678,334.0641641,1.30523734,8
5560,83.43584696,334.2136381,1.307226564,8
5570,83.43585698,334.3635704,1.309215788,8
5580,83.43586684,334.5139623,1.311205012,8
5590,83.43587654,334.6648154,1.313194236,8
5600,83.43588607,334.816131,1.31518346,8
5610,83.43589546,334.9679106,1.317172684,8
5620,83.43590469,335.1201557,1.319161907,8
5630,83.43591376,335.2728677,1.321151131,8
5640,83.43592269,335.4260482,1.323140355,8
5650,83.43593148,335.5796984,1.325129579,8
5660,83.43594012,335.73382,1.327118803,8
5670,83.43594862,335.8884145,1.329108027,8
5680,83.43595698,336.0434832,1.331097251,8
5690,83.43596521,336.1990277,1.333086475,8
5700,83.4359733,336.3550494,1.335075699,8
5710,83.43598126,336.5115499,1.337064922,8
5720,83.43598909,336.6685307,1.339054146,8
5730,83.4359968,336.8259933,1.34104337,8
5740,83.43600437,336.9839391,1.343032594,8
5750,83.43601183,337.1423697,1.345021818,8
5760,83.43601916,337.3012867,1.347011042,8
5770,83.43602637,337.4606914,1.349000266,8
5780,83.43603347,337.6205856,1.35098949,8
5790,83.43604045,337.7809706,1.352978714,8
5800,83.43604731,337.9418481,1.354967937,8
5810,83.43605406,338.1032196,1.356957161,8
5820,83.43606071,338.2650865,1.358946385,8
5830,83.43606724,338.4274506,1.360935609,8
5840,83.43607367,338.5903133,1.362924833,8
5850,83.43608,338.7536763,1.364914057,8
5860,83.43608622,338.9175409,1.366903281,8
5870,83.43609234,339.081909,1.368892505,8
5880,83.43609836,339.2467819,1.370881729,8
5890,83.43610428,339.4121614,1.372870952,8
5900,83.4361101,339.5780489,1.374860176,8
5910,83.43611583,339.7444462,1.3768494,8
5920,83.43612147,339.9113547,1.378838624,8
5930,83.43612701,340.0787761,1.380827848,8
5940,83.43613247,340.246712,1.382817072,8
5950,83.43613783,340.415164,1.384806296,8
5960,83.43614311,340.5841337,1.38679552,8
5970,83.4361483,340.7536227,1.388784743,8
5980,83.43615341,340.9236327,1.390773967,8
5990,83.43615843,341.0941654,1.392763191,8
6000,83.43616338,341.2652222,1.394752415,8
6010,83.43616824,341.436805,1.396741639,8
6020,83.43617302,341.6089153,1.398730863,8
6030,83.43617773,341.7815547,1.400720087,8
6040,83.43618235,341.9547251,1.402709311,8
6050,83.43618691,342.1284279,1.404698535,8
6060,83.43619138,342.3026649,1.406687758,8
6070,83.43619579,342.4774377,1.408676982,8
6080,83.43620012,342.6527481,1.410666206,8
6090,83.43620438,342.8285977,1.41265543,8
6100,83.43620858,343.0049882,1.414644654,8
6110,83.4362127,343.1819213,1.416633878,8
6120,83.43621676,343.3593987,1.418623102,8
6130,83.43622075,343.5374221,1.420612326,8
6140,83.43622468,343.7159932,1.42260155,8
6150,83.43622854,343.8951137,1.424590773,8
6160,83.43623234,344.0747854,1.426579997,8
6170,83.43623608,344.25501,1.428569221,8
6180,83.43623975,344.4357892,1.430558445,8
6190,83.43624337,344.6171248,1.432547669,8
6200,83.43624693,344.7990184,1.434536893,8
6210,83.43625043,344.981472,1.436526117,8
6220,83.43625387,345.1644871,1.438515341,8
6230,83.43625726,345.3480655,1.440504565,8
6240,83.43626059,345.5322091,1.442493788,8
6250,83.43626386,345.7169196,1.444483012,8
6260,83.43626709,345.9021988,1.446472236,8
6270,83.43627026,346.0880484,1.44846146,8
6280,83.43627338,346.2744703,1.450450684,8
6290,83.43627645,346.4614662,1.452439908,8
6300,83.43627946,346.6490379,1.454429132,8
6310,83.43628243,346.8371873,1.456418356,8
6320,83.43628535,347.0259161,1.45840758,8
6330,83.43628823,347.2152262,1.460396803,8
6340,83.43629105,347.4051194,1.462386027,8
6350,83.43629383,347.5955975,1.464375251,8
6360,83.43629657,347.7866624,1.466364475,8
6370,83.43629926,347.9783158,1.468353699,8
6380,83.43630191,348.1705597,1.470342923,8
6390,83.43630451,348.3633959,1.472332147,8
6400,83.43630707,348.5568262,1.474321371,8
6410,83.43630959,348.7508525,1.476310595,8
6420,83.43631207,348.9454767,1.478299818,8
6430,83.43631451,349.1407006,1.480289042,8
6440,83.4363169,349.3365262,1.482278266,8
6450,83.43631926,349.5329552,1.48426749,8
6460,83.43632158,349.7299897,1.486256714,8
6470,83.43632386,349.9276315,1.488245938,8
6480,83.43632611,350.1258824,1.490235162,8
6490,83.43632832,350.3247445,1.492224386,8
6500,83.43633049,350.5242196,1.494213609,8
6510,83.43633263,350.7243096,1.496202833,8
6520,83.43633473,350.9250166,1.498192057,8
6530,83.4363368,351.1263423,1.500181281,8
6540,83.43633883,351.3282888,1.502170505,8
6550,83.43634084,351.5308579,1.504159729,8
6560,83.4363428,351.7340517,1.506148953,8
6570,83.43634474,351.9378721,1.508138177,8
6580,83.43634665,352.1423211,1.510127401,8
6590,83.43634852,352.3474006,1.512116624,8
6600,83.43635036,352.5531127,1.514105848,8
6610,83.43635218,352.7594592,1.516095072,8
6620,83.43635396,352.9664422,1.518084296,8
6630,83.43635572,353.1740637,1.52007352,8
6640,83.43635744,353.3823256,1.522062744,8
6650,83.43635914,353.5912301,1.524051968,8
6660,83.43636081,353.800779,1.526041192,8
6670,83.43636245,354.0109745,1.528030416,8
6680,83.43636407,354.2218185,1.530019639,8
6690,83.43636566,354.4333131,1.532008863,8
6700,83.43636722,354.6454603,1.533998087,8
6710,83.43636876,354.8582622,1.535987311,8
6720,83.43637028,355.0717207,1.537976535,8
6730,83.43637176,355.2858381,1.539965759,8
6740,83.43637323,355.5006163,1.541954983,8
6750,83.43637467,355.7160574,1.543944207,8
6760,83.43637609,355.9321635,1.545933431,8
6770,83.43637748,356.1489366,1.547922654,8
6780,83.43637885,356.3663789,1.549911878,8
6790,83.4363802,356.5844925,1.551901102,8
6800,83.43638153,356.8032794,1.553890326,8
6810,83.43638283,357.0227418,1.55587955,8
6820,83.43638412,357.2428818,1.557868774,8
6830,83.43638538,357.4637015,1.559857998,8
6840,83.43638662,357.6852031,1.561847222,8
6850,83.43638785,357.9073886,1.563836446,8
6860,83.43638905,358.1302602,1.565825669,8
6870,83.43639023,358.3538202,1.567814893,8
6880,83.4363914,358.5780705,1.569804117,8
6890,83.43639254,358.8030134,1.571793341,8
6900,83.43639367,359.0286512,1.573782565,8
6910,83.43639477,359.2549858,1.575771789,8
6920,83.43639586,359.4820196,1.577761013,8
6930,83.43639693,359.7097547,1.579750237,8
6940,83.43639799,359.9381933,1.581739461,8
6950,83.43639903,360.1673376,1.583728684,8
6960,83.43640005,360.3971899,1.585717908,8
6970,83.43640105,360.6277523,1.587707132,8
6980,83.43640204,360.8590271,1.589696356,8
6990,83.43640301,361.0910165,1.59168558,8
7000,83.43640396,361.3237227,1.593674804,8
7010,83.4364049,361.5571481,1.595664028,8
7020,83.43640583,361.7912948,1.597653252,8
7030,83.43640674,362.0261651,1.599642475,8
7040,83.43640763,362.2617613,1.601631699,8
7050,83.43640851,362.4980856,1.603620923,8
7060,83.43640938,362.7351404,1.605610147,8
7070,83.43641023,362.9729279,1.607599371,8
7080,83.43641107,363.2114504,1.609588595,8
7090,83.43641189,363.4507102,1.611577819,8
7100,83.4364127,363.6907097,1.613567043,8
7110,83.4364135,363.9314511,1.615556267,8
7120,83.43641428,364.1729368,1.61754549,8
7130,83.43641505,364.4151691,1.619534714,8
7140,83.43641581,364.6581504,1.621523938,8
7150,83.43641656,364.901883,1.623513162,8
7160,83.43641729,365.1463692,1.625502386,8
7170,83.43641801,365.3916114,1.62749161,8
7180,83.43641873,365.637612,1.629480834,8
7190,83.43641942,365.8843734,1.631470058,8
7200,83.43642011,366.1318979,1.633459282,8
7210,83.43642079,366.380188,1.635448505,8
7220,83.43642145,366.629246,1.637437729,8
7230,83.43642211,366.8790743,1.639426953,8
7240,83.43642275,367.1296754,1.641416177,8
7250,83.43642339,367.3810517,1.643405401,8
7260,83.43642401,367.6332056,1.645394625,8
7270,83.43642462,367.8861395,1.647383849,8
7280,83.43642522,368.1398559,1.649373073,8
7290,83.43642582,368.3943573,1.651362297,8
7300,83.4364264,368.6496461,1.65335152,8
7310,83.43642697,368.9057247,1.655340744,8
7320,83.43642754,369.1625957,1.657329968,8
7330,83.43642809,369.4202615,1.659319192,8
7340,83.43642864,369.6787246,1.661308416,8
7350,83.43642918,369.9379876,1.66329764,8
7360,83.43642971,370.1980528,1.665286864,8
7370,83.43643023,370.458923,1.667276088,8
7380,83.43643074,370.7206004,1.669265312,8
7390,83.43643124,370.9830878,1.671254535,8
7400,83.43643174,371.2463876,1.673243759,8
7410,83.43643222,371.5105024,1.675232983,8
7420,83.4364327,371.7754347,1.677222207,8
7430,83.43643317,372.0411871,1.679211431,8
7440,83.43643364,372.3077622,1.681200655,8
7450,83.43643409,372.5751625,1.683189879,8
7460,83.43643454,372.8433907,1.685179103,8
7470,83.43643498,373.1124493,1.687168327,8
7480,83.43643542,373.3823409,1.68915755,8
7490,83.43643584,373.6530681,1.691146774,8
7500,83.43643626,373.9246336,1.693135998,8
7510,83.43643668,374.19704,1.695125222,8
7520,83.43643708,374.4702899,1.697114446,8
7530,83.43643748,374.7443859,1.69910367,8
7540,83.43643788,375.0193308,1.701092894,8
7550,83.43643826,375.2951271,1.703082118,8
7560,83.43643864,375.5717776,1.705071341,8
7570,83.43643902,375.8492849,1.707060565,8
7580,83.43643939,376.1276518,1.709049789,8
7590,83.43643975,376.4068808,1.711039013,8
7600,83.4364401,376.6869747,1.713028237,8
7610,83.43644046,376.9679362,1.715017461,8
7620,83.4364408,377.2497681,1.717006685,8
7630,83.43644114,377.532473,1.718995909,8
7640,83.43644147,377.8160537,1.720985133,8
7650,83.4364418,378.100513,1.722974356,8
7660,83.43644212,378.3858535,1.72496358,8
7670,83.43644244,378.6720781,1.726952804,8
7680,83.43644275,378.9591895,1.728942028,8
7690,83.43644306,379.2471906,1.730931252,8
7700,83.43644336,379.536084,1.732920476,8
7710,83.43644366,379.8258726,1.7349097,8
7720,83.43644395,380.1165592,1.736898924,8
7730,83.43644424,380.4081467,1.738888148,8
7740,83.43644452,380.7006377,1.740877371,8
7750,83.4364448,380.9940353,1.742866595,8
7760,83.43644508,381.2883421,1.744855819,8
7770,83.43644535,381.5835611,1.746845043,8
7780,83.43644561,381.8796951,1.748834267,8
7790,83.43644587,382.176747,1.750823491,8
7800,83.43644613,382.4747196,1.752812715,8
7810,83.43644638,382.7736159,1.754801939,8
7820,83.43644663,383.0734388,1.756791163,8
7830,83.43644687,383.3741911,1.758780386,8
7840,83.43644711,383.6758757,1.76076961,8
7850,83.43644735,383.9784956,1.762758834,8
7860,83.43644758,384.2820538,1.764748058,8
7870,83.43644781,384.586553,1.766737282,8
7880,83.43644804,384.8919964,1.768726506,8
7890,83.43644826,385.1983869,1.77071573,8
7900,83.43644847,385.5057273,1.772704954,8
7910,83.43644869,385.8140208,1.774694178,8
7920,83.4364489,386.1232703,1.776683401,8
7930,83.43644911,386.4334787,1.778672625,8
7940,83.43644931,386.7446492,1.780661849,8
7950,83.43644951,387.0567847,1.782651073,8
7960,83.43644971,387.3698881,1.784640297,8
7970,83.4364499,387.6839627,1.786629521,8
7980,83.43645009,387.9990114,1.788618745,8
7990,83.43645028,388.3150372,1.790607969,8
8000,83.43645046,388.6320433,1.792597193,8
0,77.47035573,303.2487761,0.267594883,9
10,77.54976956,303.2906736,0.270461354,9
20,77.62788519,303.3326977,0.273327825,9
30,77.70472386,303.3748489,0.276194296,9
40,77.78030643,303.4171274,0.279060767,9
50,77.85465344,303.4595338,0.281927237,9
60,77.92778508,303.5020684,0.284793708,9
70,77.99972123,303.5447317,0.287660179,9
80,78.07048143,303.5875241,0.29052665,9
90,78.1400849,303.6304459,0.293393121,9
100,78.20855055,303.6734977,0.296259592,9
110,78.27589698,303.7166798,0.299126062,9
120,78.34214249,303.7599927,0.301992533,9
130,78.40730506,303.8034368,0.304859004,9
140,78.47140242,303.8470125,0.307725475,9
150,78.53445197,303.8907202,0.310591946,9
160,78.59647083,303.9345604,0.313458416,9
170,78.65747586,303.9785335,0.316324887,9
180,78.71748363,304.0226399,0.319191358,9
190,78.77651045,304.0668801,0.322057829,9
200,78.83457234,304.1112545,0.3249243,9
210,78.89168509,304.1557636,0.327790771,9
220,78.9478642,304.2004077,0.330657241,9
230,79.00312494,304.2451873,0.333523712,9
240,79.05748233,304.2901028,0.336390183,9
250,79.11095113,304.3351548,0.339256654,9
260,79.16354587,304.3803435,0.342123125,9
270,79.21528083,304.4256696,0.344989596,9
280,79.26617006,304.4711334,0.347856066,9
290,79.31622741,304.5167353,0.350722537,9
300,79.36546646,304.5624759,0.353589008,9
310,79.41390059,304.6083556,0.356455479,9
320,79.46154296,304.6543747,0.35932195,9
330,79.50840651,304.7005338,0.36218842,9
340,79.55450397,304.7468334,0.365054891,9
350,79.59984787,304.7932738,0.367921362,9
360,79.64445053,304.8398556,0.370787833,9
370,79.68832406,304.8865792,0.373654304,9
380,79.73148038,304.933445,0.376520775,9
390,79.77393122,304.9804536,0.379387245,9
400,79.81568811,305.0276054,0.382253716,9
410,79.85676239,305.0749008,0.385120187,9
420,79.89716522,305.1223403,0.387986658,9
430,79.93690758,305.1699244,0.390853129,9
440,79.97600026,305.2176535,0.3937196,9
450,80.01445389,305.2655282,0.39658607,9
460,80.05227892,305.3135488,0.399452541,9
470,80.08948561,305.361716,0.402319012,9
480,80.12608407,305.4100301,0.405185483,9
490,80.16208426,305.4584916,0.408051954,9
500,80.19749594,305.507101,0.410918424,9
510,80.23232874,305.5558587,0.413784895,9
520,80.26659213,305.6047654,0.416651366,9
530,80.3002954,305.6538214,0.419517837,9
540,80.33344773,305.7030272,0.422384308,9
550,80.3660581,305.7523833,0.425250779,9
560,80.39813539,305.8018903,0.428117249,9
570,80.42968831,305.8515485,0.43098372,9
580,80.46072542,305.9013585,0.433850191,9
590,80.49125517,305.9513208,0.436716662,9
600,80.52128584,306.0014359,0.439583133,9
610,80.55082559,306.0517043,0.442449604,9
620,80.57988246,306.1021264,0.445316074,9
630,80.60846432,306.1527027,0.448182545,9
640,80.63657896,306.2034339,0.451049016,9
650,80.664234,306.2543203,0.453915487,9
660,80.69143695,306.3053625,0.456781958,9
670,80.71819522,306.3565609,0.459648428,9
680,80.74451606,306.4079161,0.462514899,9
690,80.77040663,306.4594287,0.46538137,9
700,80.79587397,306.511099,0.468247841,9
710,80.82092498,306.5629277,0.471114312,9
720,80.84556649,306.6149151,0.473980783,9
730,80.86980517,306.667062,0.476847253,9
740,80.89364762,306.7193687,0.479713724,9
750,80.91710032,306.7718357,0.482580195,9
760,80.94016962,306.8244637,0.485446666,9
770,80.96286181,306.8772531,0.488313137,9
780,80.98518305,306.9302045,0.491179608,9
790,81.0071394,306.9833183,0.494046078,9
800,81.02873682,307.0365951,0.496912549,9
810,81.04998119,307.0900355,0.49977902,9
820,81.07087827,307.1436399,0.502645491,9
830,81.09143375,307.1974089,0.505511962,9
840,81.1116532,307.2513431,0.508378432,9
850,81.13154212,307.3054429,0.511244903,9
860,81.15110591,307.3597089,0.514111374,9
870,81.17034989,307.4141416,0.516977845,9
880,81.18927928,307.4687417,0.519844316,9
890,81.20789924,307.5235095,0.522710787,9
900,81.22621481,307.5784458,0.525577257,9
910,81.24423097,307.6335509,0.528443728,9
920,81.26195262,307.6888256,0.531310199,9
930,81.27938457,307.7442702,0.53417667,9
940,81.29653155,307.7998854,0.537043141,9
950,81.31339823,307.8556717,0.539909612,9
960,81.32998919,307.9116297,0.542776082,9
970,81.34630894,307.96776,0.545642553,9
980,81.3623619,308.024063,0.548509024,9
990,81.37815244,308.0805394,0.551375495,9
1000,81.39368485,308.1371897,0.554241966,9
1010,81.40896335,308.1940145,0.557108436,9
1020,81.42399209,308.2510143,0.559974907,9
1030,81.43877516,308.3081897,0.562841378,9
1040,81.45331656,308.3655414,0.565707849,9
1050,81.46762025,308.4230698,0.56857432,9
1060,81.48169011,308.4807755,0.571440791,9
1070,81.49552998,308.5386591,0.574307261,9
1080,81.5091436,308.5967213,0.577173732,9
1090,81.52253468,308.6549624,0.580040203,9
1100,81.53570685,308.7133833,0.582906674,9
1110,81.54866369,308.7719843,0.585773145,9
1120,81.56140872,308.8307662,0.588639616,9
1130,81.57394541,308.8897295,0.591506086,9
1140,81.58627716,308.9488747,0.594372557,9
1150,81.59840733,309.0082026,0.597239028,9
1160,81.61033919,309.0677136,0.600105499,9
1170,81.62207601,309.1274084,0.60297197,9
1180,81.63362096,309.1872875,0.60583844,9
1190,81.64497718,309.2473516,0.608704911,9
1200,81.65614777,309.3076013,0.611571382,9
1210,81.66713574,309.3680372,0.614437853,9
1220,81.67794409,309.4286598,0.617304324,9
1230,81.68857576,309.4894698,0.620170795,9
1240,81.69903363,309.5504677,0.623037265,9
1250,81.70932054,309.6116543,0.625903736,9
1260,81.71943929,309.6730301,0.628770207,9
1270,81.72939263,309.7345957,0.631636678,9
1280,81.73918326,309.7963517,0.634503149,9
1290,81.74881384,309.8582988,0.63736962,9
1300,81.75828698,309.9204376,0.64023609,9
1310,81.76760527,309.9827686,0.643102561,9
1320,81.77677123,310.0452926,0.645969032,9
1330,81.78578735,310.1080101,0.648835503,9
1340,81.79465609,310.1709219,0.651701974,9
1350,81.80337984,310.2340284,0.654568444,9
1360,81.81196099,310.2973303,0.657434915,9
1370,81.82040186,310.3608284,0.660301386,9
1380,81.82870475,310.4245231,0.663167857,9
1390,81.8368719,310.4884152,0.666034328,9
1400,81.84490555,310.5525053,0.668900799,9
1410,81.85280787,310.616794,0.671767269,9
1420,81.86058101,310.681282,0.67463374,9
1430,81.86822708,310.7459699,0.677500211,9
1440,81.87574815,310.8108584,0.680366682,9
1450,81.88314628,310.8759481,0.683233153,9
1460,81.89042348,310.9412397,0.686099624,9
1470,81.89758171,311.0067338,0.688966094,9
1480,81.90462292,311.0724311,0.691832565,9
1490,81.91154903,311.1383322,0.694699036,9
1500,81.91836192,311.2044379,0.697565507,9
1510,81.92506343,311.2707487,0.700431978,9
1520,81.9316554,311.3372654,0.703298448,9
1530,81.9381396,311.4039886,0.706164919,9
1540,81.94451781,311.470919,0.70903139,9
1550,81.95079175,311.5380572,0.711897861,9
1560,81.95696313,311.605404,0.714764332,9
1570,81.96303362,311.6729599,0.717630803,9
1580,81.96900488,311.7407258,0.720497273,9
1590,81.97487853,311.8087022,0.723363744,9
1600,81.98065616,311.8768898,0.726230215,9
1610,81.98633934,311.9452894,0.729096686,9
1620,81.99192962,312.0139016,0.731963157,9
1630,81.99742851,312.0827271,0.734829628,9
1640,82.00283751,312.1517667,0.737696098,9
1650,82.00815809,312.2210209,0.740562569,9
1660,82.01339169,312.2904905,0.74342904,9
1670,82.01853974,312.3601762,0.746295511,9
1680,82.02360363,312.4300787,0.749161982,9
1690,82.02858474,312.5001987,0.752028452,9
1700,82.03348443,312.570537,0.754894923,9
1710,82.03830401,312.6410941,0.757761394,9
1720,82.04304482,312.7118708,0.760627865,9
1730,82.04770812,312.7828679,0.763494336,9
1740,82.05229519,312.8540861,0.766360807,9
1750,82.05680728,312.925526,0.769227277,9
1760,82.0612456,312.9971884,0.772093748,9
1770,82.06561137,313.069074,0.774960219,9
1780,82.06990578,313.1411836,0.77782669,9
1790,82.07412998,313.2135178,0.780693161,9
1800,82.07828513,313.2860775,0.783559632,9
1810,82.08237235,313.3588632,0.786426102,9
1820,82.08639276,313.4318758,0.789292573,9
1830,82.09034745,313.505116,0.792159044,9
1840,82.09423749,313.5785845,0.795025515,9
1850,82.09806394,313.6522822,0.797891986,9
1860,82.10182783,313.7262096,0.800758456,9
1870,82.1055302,313.8003676,0.803624927,9
1880,82.10917204,313.8747569,0.806491398,9
1890,82.11275435,313.9493783,0.809357869,9
1900,82.1162781,314.0242325,0.81222434,9
1910,82.11974425,314.0993203,0.815090811,9
1920,82.12315373,314.1746424,0.817957281,9
1930,82.12650748,314.2501996,0.820823752,9
1940,82.12980641,314.3259926,0.823690223,9
1950,82.1330514,314.4020223,0.826556694,9
1960,82.13624336,314.4782894,0.829423165,9
1970,82.13938313,314.5547946,0.832289636,9
1980,82.14247157,314.6315388,0.835156106,9
1990,82.14550953,314.7085226,0.838022577,9
2000,82.14849782,314.785747,0.840889048,9
2010,82.15143727,314.8632126,0.843755519,9
2020,82.15432866,314.9409203,0.84662199,9
2030,82.15717279,315.0188708,0.84948846,9
2040,82.15997042,315.097065,0.852354931,9
2050,82.16272232,315.1755036,0.855221402,9
2060,82.16542924,315.2541873,0.858087873,9
2070,82.1680919,315.3331171,0.860954344,9
2080,82.17071104,315.4122937,0.863820815,9
2090,82.17328736,315.4917179,0.866687285,9
2100,82.17582157,315.5713905,0.869553756,9
2110,82.17831435,315.6513123,0.872420227,9
2120,82.18076638,315.7314841,0.875286698,9
2130,82.18317832,315.8119068,0.878153169,9
2140,82.18555084,315.8925812,0.88101964,9
2150,82.18788457,315.973508,0.88388611,9
2160,82.19018015,316.054688,0.886752581,9
2170,82.19243821,316.1361222,0.889619052,9
2180,82.19465936,316.2178114,0.892485523,9
2190,82.19684419,316.2997563,0.895351994,9
2200,82.19899331,316.3819578,0.898218464,9
2210,82.2011073,316.4644167,0.901084935,9
2220,82.20318672,316.5471338,0.903951406,9
2230,82.20523216,316.6301101,0.906817877,9
2240,82.20724416,316.7133463,0.909684348,9
2250,82.20922327,316.7968433,0.912550819,9
2260,82.21117002,316.8806019,0.915417289,9
2270,82.21308496,316.9646231,0.91828376,9
2280,82.21496858,317.0489075,0.921150231,9
2290,82.21682142,317.1334561,0.924016702,9
2300,82.21864397,317.2182698,0.926883173,9
2310,82.22043672,317.3033494,0.929749644,9
2320,82.22220017,317.3886957,0.932616114,9
2330,82.22393479,317.4743097,0.935482585,9
2340,82.22564105,317.5601922,0.938349056,9
2350,82.22731943,317.6463441,0.941215527,9
2360,82.22897036,317.7327662,0.944081998,9
2370,82.23059431,317.8194594,0.946948468,9
2380,82.23219171,317.9064247,0.949814939,9
2390,82.233763,317.9936628,0.95268141,9
2400,82.2353086,318.0811747,0.955547881,9
2410,82.23682893,318.1689613,0.958414352,9
2420,82.23832441,318.2570234,0.961280823,9
2430,82.23979545,318.345362,0.964147293,9
2440,82.24124243,318.4339779,0.967013764,9
2450,82.24266577,318.5228721,0.969880235,9
2460,82.24406583,318.6120455,0.972746706,9
2470,82.24544301,318.7014989,0.975613177,9
2480,82.24679768,318.7912332,0.978479648,9
2490,82.2481302,318.8812494,0.981346118,9
2500,82.24944094,318.9715485,0.984212589,9
2510,82.25073025,319.0621312,0.98707906,9
2520,82.25199848,319.1529986,0.989945531,9
2530,82.25324598,319.2441515,0.992812002,9
2540,82.25447309,319.335591,0.995678472,9
2550,82.25568014,319.4273178,0.998544943,9
2560,82.25686746,319.519333,1.001411414,9
2570,82.25803537,319.6116375,1.004277885,9
2580,82.25918418,319.7042321,1.007144356,9
2590,82.26031422,319.797118,1.010010827,9
2600,82.26142578,319.890296,1.012877297,9
2610,82.26251918,319.983767,1.015743768,9
2620,82.26359469,320.077532,1.018610239,9
2630,82.26465263,320.171592,1.02147671,9
2640,82.26569327,320.2659479,1.024343181,9
2650,82.26671691,320.3606007,1.027209652,9
2660,82.2677238,320.4555514,1.030076122,9
2670,82.26871424,320.5508008,1.032942593,9
2680,82.26968849,320.6463501,1.035809064,9
2690,82.27064681,320.7422001,1.038675535,9
2700,82.27158946,320.8383518,1.041542006,9
2710,82.27251671,320.9348063,1.044408476,9
2720,82.2734288,321.0315644,1.047274947,9
2730,82.27432597,321.1286272,1.050141418,9
2740,82.27520848,321.2259957,1.053007889,9
2750,82.27607657,321.3236709,1.05587436,9
2760,82.27693046,321.4216537,1.058740831,9
2770,82.2777704,321.5199451,1.061607301,9
2780,82.2785966,321.6185463,1.064473772,9
2790,82.2794093,321.7174581,1.067340243,9
2800,82.28020871,321.8166815,1.070206714,9
2810,82.28099506,321.9162177,1.073073185,9
2820,82.28176855,322.0160675,1.075939656,9
2830,82.28252939,322.1162321,1.078806126,9
2840,82.2832778,322.2167124,1.081672597,9
2850,82.28401398,322.3175094,1.084539068,9
2860,82.28473812,322.4186243,1.087405539,9
2870,82.28545042,322.520058,1.09027201,9
2880,82.28615107,322.6218115,1.09313848,9
2890,82.28684028,322.723886,1.096004951,9
2900,82.28751822,322.8262823,1.098871422,9
2910,82.28818507,322.9290017,1.101737893,9
2920,82.28884103,323.0320451,1.104604364,9
2930,82.28948626,323.1354136,1.107470835,9
2940,82.29012094,323.2391082,1.110337305,9
2950,82.29074525,323.34313,1.113203776,9
2960,82.29135935,323.4474801,1.116070247,9
2970,82.29196341,323.5521595,1.118936718,9
2980,82.2925576,323.6571693,1.121803189,9
2990,82.29314208,323.7625106,1.12466966,9
3000,82.293717,323.8681844,1.12753613,9
3010,82.29428252,323.9741918,1.130402601,9
3020,82.2948388,324.080534,1.133269072,9
3030,82.29538598,324.1872119,1.136135543,9
3040,82.29592422,324.2942267,1.139002014,9
3050,82.29645366,324.4015795,1.141868484,9
3060,82.29697445,324.5092714,1.144734955,9
3070,82.29748672,324.6173034,1.147601426,9
3080,82.29799062,324.7256768,1.150467897,9
3090,82.29848628,324.8343925,1.153334368,9
3100,82.29897384,324.9434517,1.156200839,9
3110,82.29945343,325.0528555,1.159067309,9
3120,82.29992518,325.1626051,1.16193378,9
3130,82.30038921,325.2727015,1.164800251,9
3140,82.30084566,325.3831459,1.167666722,9
3150,82.30129465,325.4939394,1.170533193,9
3160,82.3017363,325.6050832,1.173399664,9
3170,82.30217073,325.7165783,1.176266134,9
3180,82.30259806,325.828426,1.179132605,9
3190,82.3030184,325.9406273,1.181999076,9
3200,82.30343187,326.0531835,1.184865547,9
3210,82.30383858,326.1660956,1.187732018,9
3220,82.30423865,326.2793648,1.190598488,9
3230,82.30463217,326.3929923,1.193464959,9
3240,82.30501926,326.5069793,1.19633143,9
